prepared	0.00649223	0.000581314	0.992926	0.291546
words	0.0017264	0.0014412	0.996832	0.550054
lovely	0.36603	0.536822	0.0971483	0.56488
bill	0.0106284	0.000118135	0.989253	0.21602
women	0.000405057	0.00242881	0.997166	0.687364
purpose	0.00417147	0.000313312	0.995515	0.431465
greenwich	0.00280335	0.00147708	0.99572	0.448308
strip	0.00533872	0.00067126	0.99399	0.335439
selling	0.00170159	0.000301795	0.997997	0.643321
four-year-old	0.315085	0.485498	0.199417	0.414859
cosmopolitan	0.00218596	0.0020983	0.995716	0.477433
box	0.00641715	0.00178128	0.991802	0.236874
condemned	0.792359	0.196263	0.0113776	0.404729
calls	0.000196048	0.000240783	0.999563	0.889551
competing	0.000726301	0.000391124	0.998883	0.765684
girl	0.135764	0.849569	0.0146668	1.45807
cure	0.00238255	0.000618043	0.996999	0.539313
charge	0.00129921	0.000257149	0.998444	0.698978
returning	0.877799	0.000167614	0.122034	0.333065
two-year-old	0.00820376	0.0149003	0.976896	0.29322
nicole	0.0323669	0.96682	0.000813424	1.94942
murdered	0.625986	0.295255	0.0787587	0.275283
mother	0.201021	0.784406	0.0145732	1.25831
curse	0.00250975	0.00065576	0.996835	0.524383
mission	0.00414125	0.000378464	0.99548	0.426577
romance	0.00288023	0.00957353	0.987546	0.433168
woman	0.0264601	0.971719	0.00182071	1.971
children	0.000791393	0.000673173	0.998535	0.724704
expensive	0.00384997	0.000818996	0.995331	0.409105
camera	0.00183705	0.000111122	0.998052	0.655743
final	0.00627153	0.000515605	0.993213	0.305435
existence	0.00234478	0.000612622	0.997043	0.543341
sound	0.00364527	0.00047559	0.995879	0.450155
rough	0.00902482	0.000638181	0.990337	0.20792
beaten	0.00725192	0.0140211	0.978727	0.306733
claude	0.950102	0.0324114	0.0174869	0.488149
managed	5.78573e-05	2.16767e-06	0.99994	0.975588
harsh	0.00752885	0.00118678	0.991284	0.220544
picture	0.00717954	0.00144489	0.991376	0.221317
historical	0.00348731	0.000423094	0.99609	0.466434
significance	0.00310081	8.22855e-05	0.996817	0.539519
hypocrisy	0.00584397	0.00195167	0.992204	0.254627
thousands	2.56501e-11	0.000103231	0.999897	0.970981
jam	0.00240317	6.70643e-05	0.99753	0.604454
cocoa	5.58515e-05	0.00046978	0.999474	0.894856
lover	0.56712	0.403608	0.0292722	0.481864
isabelle	0.296885	0.682426	0.0206888	0.98219
marie	0.149835	0.815649	0.0345154	1.31907
revolution	0.00806022	0.00075984	0.99118	0.226418
endless	0.00698113	0.000817627	0.992201	0.257706
fighting	0.00485293	0.000229508	0.994918	0.400662
movies	0.000533527	8.68017e-06	0.999458	0.864919
loose	0.00483952	0.00146512	0.993695	0.317595
die	0.00162533	1.9416e-05	0.998355	0.699268
video	0.00598753	0.0009073	0.993105	0.290922
look	0.00746332	0.0014779	0.991059	0.210953
boeing	0.000417728	0.000159112	0.999423	0.855001
larger	0.0018742	0.0008391	0.997287	0.571896
specific	0.00167726	0.000386501	0.997936	0.635904
kawasaki	0.00491673	4.11128e-10	0.995083	0.433635
industries	5.09017e-05	8.35334e-05	0.999866	0.956666
mitsubishi	0.000333778	1.16513e-05	0.999655	0.903908
fuji	0.00146401	1.01036e-08	0.998536	0.725331
accounting	0.00083778	4.14358e-05	0.999121	0.803492
aircraft	0.000917166	6.94944e-06	0.999076	0.800025
plane	0.00168997	0.000217051	0.998093	0.656071
negative	0.00359354	0.000343776	0.996063	0.466964
main	0.00475304	0.000614769	0.994632	0.369839
event	0.00630896	0.000982697	0.992708	0.273581
irony	0.00772082	0.000359058	0.99192	0.265882
attack	0.00876874	0.000517778	0.990713	0.222708
commercial	0.00144433	0.000157469	0.998398	0.695016
election	0.00949419	0.00033405	0.990172	0.219149
ads	4.1168e-09	1.26134e-10	1	0.997263
hostility	0.00298914	0.000197297	0.996814	0.531146
issues	7.81206e-05	0.000484116	0.999438	0.886645
content	0.00186728	0.000214027	0.997919	0.636311
politics	0.00125876	6.58672e-05	0.998675	0.735917
dawn	0.360226	0.580995	0.0587797	0.696095
bold	0.00651362	0.00243624	0.99105	0.21735
elections	0.00513517	0.00015614	0.994709	0.394584
screen	0.00407453	0.00128	0.994645	0.3686
dinkins	0.981591	0.0132012	0.0052079	0.583367
income	0.000388885	1.78705e-05	0.999593	0.890536
voice	0.00261349	0.000701562	0.996685	0.511383
rudolph	0.956918	0.0348052	0.00827703	0.520475
giuliani	0.978315	0.0036012	0.0180842	0.561881
roger	0.819267	0.0172609	0.163472	0.215302
ailes	0.7862	9.27891e-05	0.213707	0.216233
insurance	0.00116502	0.000217285	0.998618	0.722889
convicted	0.886473	0.0994018	0.0141247	0.420444
kicker	0.949935	0.00429975	0.0457648	0.473028
siegal	0.375034	0.61465	0.0103159	0.865612
shows	7.08935e-06	2.02204e-07	0.999993	0.993865
politicians	0.000119797	2.91006e-10	0.99988	0.95884
candidates	2.76892e-05	0	0.999972	0.986323
truth	0.00221749	0.000492752	0.99729	0.566854
situation	0.00866141	0.000792079	0.990547	0.207862
accurate	0.00703683	0.000710346	0.992253	0.262379
oversight	0.00275628	0.000175289	0.997068	0.554116
peter	0.958282	0.0176889	0.024029	0.497228
lt.	0.867351	0.126144	0.00650482	0.436692
gov.	0.900412	0.091977	0.0076106	0.452679
wilder	0.921694	0.0720069	0.00629908	0.47716
marshall	0.799866	0.180074	0.0200603	0.372773
coleman	0.936744	0.0389592	0.0242968	0.452695
abortion	0.00685586	0.00119046	0.991954	0.242856
flag	0.00192596	0.000936786	0.997137	0.559294
tradition	0.00384643	0.000271704	0.995882	0.457423
liberty	0.00210323	0.00110774	0.996789	0.530105
statue	0.00211834	0.00107412	0.996808	0.530722
wanted	0.923075	0.0228688	0.0540565	0.398684
dynamics	0.000280434	1.83176e-07	0.999719	0.91962
referendum	0.00700507	0.000369856	0.992625	0.289354
series	0.00805206	0.000827383	0.991121	0.222717
bob	0.98296	0.0072842	0.00975551	0.580937
featured	0.497024	0.367594	0.135382	0.268881
suggested	0.00521913	3.83211e-06	0.994777	0.415905
victims	1.99544e-06	0.00142044	0.998578	0.828462
lawyers	0.000950847	0.000599827	0.998449	0.70763
accused	0.904831	0.038736	0.0564327	0.362366
legislative	0.00887197	0.000298235	0.99083	0.237888
technique	0.00567899	0.000784068	0.993537	0.311875
lawmakers	5.87203e-09	0	1	0.997262
grown	0.81692	0.171131	0.0119494	0.402369
stigma	0.00113944	0.000153041	0.998708	0.736532
campaigner	0.859977	0.122329	0.0176939	0.39397
mary	0.0431879	0.9479	0.00891185	1.84501
remainder	0.0017152	8.59561e-05	0.998199	0.674298
positive	0.00823103	0.000456878	0.991312	0.242163
truce	0.00189764	8.31203e-05	0.998019	0.653976
stations	7.59082e-06	0	0.999992	0.993773
himself	4.47393e-05	8.88797e-08	0.999955	0.980615
questions	6.46729e-06	0.000720635	0.999273	0.883347
attacks	0.000101123	1.03197e-11	0.999899	0.96395
rep.	0.847254	0.141576	0.0111701	0.411066
drawing	0.00616387	0.00172313	0.992113	0.248455
jim	0.982181	0.00571287	0.0121065	0.576698
female	0.282143	0.671419	0.0464381	0.908934
squier	0.967312	0.0104189	0.0222694	0.523234
pictures	0.00179172	7.62753e-05	0.998132	0.667243
focus	0.00711547	0.000595689	0.992289	0.267391
waste	0.00054734	0.000909347	0.998543	0.744214
fraud	0.00804626	0.000699531	0.991254	0.230534
barrel	0.00232748	5.89385e-05	0.997614	0.613459
land	0.0035413	0.000234702	0.996224	0.483341
heating	0.00049945	5.59091e-05	0.999445	0.859218
pollution	0.000847308	6.26985e-05	0.99909	0.797221
environment	0.00590316	0.00152887	0.992568	0.265733
route	0.00739156	0.000598665	0.99201	0.257753
rout	0.00668456	0.000724408	0.992591	0.274281
southeast	0.000799323	0.000763605	0.998437	0.715152
region	0.000940795	3.96192e-05	0.99902	0.7877
cooperation	0.00906134	0.000385794	0.990553	0.225363
asian	0.00523709	0.00281229	0.991951	0.263177
domination	0.00602571	0.00194333	0.992031	0.247411
fresh	0.00243337	0.000846394	0.99672	0.516405
policy	0.00842149	0.000498319	0.99108	0.233562
flow	0.000847592	1.69607e-05	0.999135	0.808092
motion	0.00801707	0.000696269	0.991287	0.231601
hormats	0.978696	6.94387e-06	0.0212974	0.568761
steep	0.00137711	0.000530234	0.998093	0.656629
assistance	0.00322636	0.00054211	0.996232	0.474709
sites	2.18626e-06	1.32512e-07	0.999998	0.996046
contributing	0.847183	0.110918	0.041898	0.325904
falling	0.00229108	3.84651e-06	0.997705	0.63001
budget	0.00590594	0.000470866	0.993623	0.324663
ground	0.0036222	0.000295276	0.996083	0.470293
coming	0.00152816	0.000663384	0.997808	0.625346
decade	0.00636227	0.000722005	0.992916	0.286903
status	0.00449305	0.000719285	0.994788	0.376669
behemoth	0.00021693	2.00034e-06	0.999781	0.933467
evolution	0.00345476	9.88349e-05	0.996446	0.508962
domestic	0.00229768	0.000525818	0.997176	0.555817
yen	0.000474898	1.30318e-05	0.999512	0.874776
plants	1.07246e-08	0.000148813	0.999851	0.962143
decisions	4.00152e-05	4.01527e-10	0.99996	0.982195
lender	0.000302504	7.2546e-05	0.999625	0.895582
parallel	0.00713849	0.000633628	0.992228	0.263933
approach	0.00352545	0.00052663	0.995948	0.453983
specialist	0.869482	0.0850611	0.0454569	0.33433
indonesia	0.001488	3.75352e-05	0.998474	0.711922
effect	0.00795346	0.000774219	0.991272	0.22871
pull	0.00959795	3.24791e-05	0.99037	0.250621
integrated	0.000155822	0.000252374	0.999592	0.89758
framework	0.00131522	0.000164398	0.99852	0.710646
ministers	0.00646936	2.49088e-05	0.993506	0.352311
transportation	0.00464341	0.000463525	0.994893	0.388485
telecommunications	0.00219875	5.33911e-05	0.997748	0.627562
zealand	0.00499247	0.0003903	0.994617	0.376114
philippines	0.00639666	0.00138322	0.99222	0.251592
rim	0.00137292	2.55715e-06	0.998625	0.73616
hawke	0.859295	0.13464	0.0060649	0.435251
taking	0.00317936	0.00014685	0.996674	0.522838
shape	0.00395856	0.000531445	0.99551	0.424045
friends	0.000378713	0.00158703	0.998034	0.729135
crucial	0.00318964	0.000134387	0.996676	0.523889
architecture	0.00202866	0.00078929	0.997182	0.559679
dominance	0.00334038	5.3952e-07	0.996659	0.538003
optimism	0.00344515	3.8986e-05	0.996516	0.520502
net	0.000238335	0.000140206	0.999621	0.896578
gain	0.000289419	8.06065e-06	0.999703	0.9147
step	0.00323847	0.000294185	0.996467	0.49894
ease	0.00280076	0.000206985	0.996992	0.54581
uncertainty	0.0047894	0.000320327	0.99489	0.394114
rice	0.712559	0.220148	0.0672937	0.257387
comprehensive	0.000280047	3.05941e-06	0.999717	0.918516
test	0.00242116	0.000319078	0.99726	0.566007
basic	0.00184772	0.000273413	0.997879	0.630408
notes	0.00167309	0.000499566	0.997827	0.624099
stockbroker	0.686646	0.232926	0.080428	0.236747
profession	0.00271337	0.000910653	0.996376	0.487331
germany	0.00275722	0.000429012	0.996814	0.523577
word	0.00769258	0.00106149	0.991246	0.221237
section	0.00110334	0.00118634	0.99771	0.639372
nancy	0.130059	0.848025	0.0219153	1.4409
yeargin	0	1	0	2.1478
students	0.000259978	2.90661e-05	0.999711	0.915278
display	0.00721365	0.00158702	0.991199	0.215143
unusual	0.00769076	0.000621822	0.991687	0.246456
alternative	0.00309205	0.000342945	0.996565	0.504941
wake	0.00364464	0.000775706	0.99558	0.425852
nature	0.00399458	0.00132926	0.994676	0.371171
light	0.00396912	0.000791092	0.99524	0.403325
reform	0.00656064	0.000325682	0.993114	0.310328
teachers	0.00317075	0.003935	0.992894	0.368222
testing	0.00277725	0.000239611	0.996983	0.543535
enhanced	0.00167047	0.000627651	0.997702	0.611985
temptation	0.00176222	0.000957933	0.99728	0.575236
statute	0.000456519	0.000114112	0.999429	0.855531
laws	3.44232e-06	1.25006e-05	0.999984	0.991033
pressure	0.00800479	0.000577817	0.991417	0.239859
walt	0.0048933	0.000310109	0.994797	0.389469
outright	0.00655062	0.000183002	0.993266	0.325942
widespread	0.00225748	0.000211534	0.997531	0.595662
states	0.00019773	8.13109e-05	0.999721	0.917678
statewide	0.00772606	0.00070876	0.991565	0.239645
practices	0.000374843	3.45999e-06	0.999622	0.897955
instruction	0.0025106	0.00335101	0.994138	0.42267
booming	0.000240703	1.2672e-06	0.999758	0.928182
learning	0.000589305	0.000237989	0.999173	0.809997
telegraph	0.000441943	2.81048e-05	0.99953	0.87707
precise	0.00446021	0.000185198	0.995355	0.42879
experts	1.52249e-07	1.91881e-10	1	0.997167
entire	0.00283591	0.000257614	0.996906	0.536182
extra	0.00632093	0.000914812	0.992764	0.276833
lab	0.00511179	0.00116948	0.993719	0.317056
projects	0.000124573	0.00026373	0.999612	0.903839
lowest	0.000403887	0.000220794	0.999375	0.847586
entrance	0.00811821	0.000727851	0.991154	0.22667
critics	9.55416e-06	1.98583e-06	0.999988	0.99208
worst	0.00478666	0.000329222	0.994884	0.393342
foundation	0.00448411	0.00126437	0.994252	0.345469
unfair	0.00128628	3.09785e-05	0.998683	0.739881
track	0.00622528	0.00145243	0.992322	0.255537
textile	0.00166826	0.000294329	0.998037	0.648151
governors	0.000487929	0.00104315	0.998469	0.744213
physicist	0.940918	0.0276221	0.0314596	0.450967
actress	0.0758849	0.909486	0.0146288	1.67467
joanne	0.0329777	0.943246	0.0237765	1.81501
1980s	0.000127778	5.8201e-06	0.999866	0.954404
glory	0.00776515	0.000732272	0.991503	0.236963
yellow	0.00655792	0.00187338	0.991569	0.228943
broad	0.00368736	0.0002997	0.996013	0.465187
facade	0.00142059	0.000987934	0.997591	0.612355
violence	0.00712775	0.000988723	0.991884	0.243143
kids	0.000183515	0.00112045	0.998696	0.799604
linda	0.082416	0.897275	0.0203093	1.62011
ward	0.59694	0.368394	0.034666	0.430248
enrollment	0.0010013	0.000598235	0.9984	0.70044
programs	4.86558e-06	2.02905e-05	0.999975	0.988088
predecessor	0.930079	0.0325345	0.0373861	0.423753
breakdown	0.00298872	0.00068245	0.996329	0.48147
prior	0.00291074	0.000720896	0.996368	0.484738
split	0.00131356	6.29984e-05	0.998623	0.729106
elite	0.0076156	0.000250775	0.992134	0.279624
inner	0.00771773	0.000859105	0.991423	0.230964
clean	0.00282903	0.000171434	0.997	0.548328
overall	0.00222687	7.61623e-05	0.997697	0.620258
educational	0.00100171	0.00017833	0.99882	0.752352
funding	0.00159698	0.00026498	0.998138	0.660443
37-year-old	0.619542	0.377206	0.00325217	0.542269
things	0.000105759	7.61095e-06	0.999887	0.959754
curriculum	0.000290288	0.000130111	0.99958	0.886782
cadet	0.599881	0.280876	0.119243	0.204186
creation	0.0022826	0.000178606	0.997539	0.597866
cultural	0.00637477	0.00147286	0.992152	0.248948
civilization	0.00116016	5.7301e-07	0.998839	0.766082
lady	0.12382	0.843529	0.0326503	1.4127
laura	0.0407322	0.950111	0.00915706	1.85489
dobson	0.836736	0.108464	0.0547998	0.294653
freshman	0.821043	0.0745408	0.104416	0.218718
beth	0.0550415	0.937122	0.00783623	1.7987
marchand	0.076925	0.922449	0.000625552	1.75662
furniture	0.00297882	0.00145313	0.995568	0.435578
homework	0.00277649	0.00565161	0.991572	0.396316
cocky	0.925796	0.0447532	0.029451	0.42674
points	8.04186e-05	1.39002e-10	0.99992	0.969829
meaningful	0.00684308	0.000462842	0.992694	0.287341
others	1.40289e-07	9.19653e-10	1	0.997174
elizabeth	0.0530418	0.939336	0.00762183	1.80865
seminar	0.00621855	0.00056935	0.993212	0.303466
48	0.00110525	0.000101569	0.998793	0.75043
studies	0.00316059	0.00274235	0.994097	0.382793
mistake	0.00855518	0.000950016	0.990495	0.202135
correct	0.00229764	0.00549374	0.992209	0.432588
bottom	0.0030394	0.000359842	0.996601	0.507322
newspapers	0.000516474	0.000174694	0.999309	0.833328
whole	0.00368512	0.000437932	0.995877	0.450942
blow	0.00802371	0.00131767	0.990659	0.200225
advanced	0.000126367	7.68276e-05	0.999797	0.936617
pretty	0.219411	0.70111	0.0794783	0.947952
joe	0.961555	0.0278443	0.0106006	0.524014
hands	2.11168e-05	9.63622e-06	0.999969	0.985034
disclosure	0.00197944	0.000212434	0.997808	0.624291
someone	0.879416	0.0952581	0.025326	0.384427
authorities	4.07263e-05	1.41817e-06	0.999958	0.9813
mrs	0.0417536	0.954623	0.00362347	1.88441
crowded	0.0047475	6.04698e-05	0.995192	0.430302
offense	0.00433411	1.99864e-05	0.995646	0.463062
policies	1.84619e-05	4.32217e-07	0.999981	0.989365
17-year-old	0.469031	0.497814	0.0331555	0.598802
logo	0.00245826	0.000365215	0.997177	0.55721
harm	0.00834919	0.000698388	0.990952	0.221922
incident	0.00817757	0.000564451	0.991258	0.235708
wisdom	0.00154643	0.000299964	0.998154	0.661946
gayle	0.314711	0.672468	0.0128203	0.979809
sentiment	0.00401052	0.000284621	0.995705	0.444996
favor	0.0073053	0.000976562	0.991718	0.237813
jury	0.00731177	0.00127034	0.991418	0.223887
slate	0.00346099	9.09049e-05	0.996448	0.509804
answer	0.00437367	0.000565696	0.995061	0.395374
kit	0.00363313	0.000453054	0.995914	0.453122
parent	0.000579532	0.000696903	0.998724	0.757405
britain	0.0010926	0.000135724	0.998772	0.746135
communication	0.00343865	0.00129479	0.995267	0.409334
kaminski	0.876685	0.0718211	0.0514943	0.331164
gauge	0.000167848	1.55166e-05	0.999817	0.940991
metropolitan	0.000825414	0.000166081	0.999008	0.781507
introduction	0.00290943	0.000299527	0.996791	0.524856
kean	0.987638	0.00908587	0.00327646	0.605626
improving	0.0015057	7.3675e-06	0.998487	0.717438
schoolteacher	0.317414	0.675648	0.00693791	1.00545
june	0.00544445	0.00196354	0.992592	0.271593
scale	0.0039338	0.000382715	0.995683	0.439551
measurement	0.00894055	0.000170851	0.990889	0.248972
volume	0.00134674	0.000192411	0.998461	0.702122
pie	0.00206718	0.00222308	0.99571	0.484602
69	0.000808251	7.47898e-05	0.999117	0.800985
exclusion	0.00145235	0.00103868	0.997509	0.604993
rick	0.976021	0.0101857	0.0137933	0.555004
brownell	0.879234	0.018148	0.102618	0.306281
format	0.00173234	0.000103043	0.998165	0.669178
publication	0.00235172	0.000924347	0.996724	0.518385
random	0.00659415	0.000703651	0.992702	0.279061
advisory	0.000569569	0.000271634	0.999159	0.808573
loan	0.000333115	9.50468e-06	0.999657	0.904718
frances	0.168538	0.790022	0.0414395	1.23196
c.	0.873098	0.0811244	0.0457775	0.336904
s&l	0.00279262	2.81349e-05	0.997179	0.576334
44	0.00196315	0.000271127	0.997766	0.618099
north	0.00267332	0.000446397	0.99688	0.529106
services	0.000470915	0.000988882	0.99854	0.751477
moratorium	0.00285705	0.000217078	0.996926	0.539607
tissue	0.00238811	0.00113048	0.996481	0.501855
mason	0.930903	0.0475202	0.0215768	0.448252
hhs	0.00612417	0.0144086	0.979467	0.354972
louis	0.916512	0.0268771	0.0566105	0.383823
sullivan	0.890727	0.0866944	0.0225785	0.400218
institutes	2.32186e-05	1.46724e-05	0.999962	0.982715
bush	0.878829	0.0906811	0.0304896	0.371817
threatened	0.00184606	4.17817e-07	0.998154	0.678954
implant	0.00209369	0.000289626	0.997617	0.601977
scientific	0.000851524	3.78108e-06	0.999145	0.811474
ethical	0.00978427	0.000462901	0.989753	0.202182
panel	0.00110736	0.000221317	0.998671	0.730397
controlled	0.00242304	0.000316311	0.997261	0.566158
dispute	0.00232246	0.000393919	0.997284	0.566919
administration	0.00133566	7.285e-05	0.998591	0.724163
doctors	0.000100139	5.50219e-05	0.999845	0.948609
prestigious	0.00407932	0.001926	0.993995	0.343243
nih	0.00821392	0.000141993	0.991644	0.27286
names	0.000941152	0.000821066	0.998238	0.688848
antonio	0.810212	0.129885	0.0599029	0.273086
ideological	0.00977157	4.55993e-05	0.990183	0.244372
cdc	0.000483134	0.000102035	0.999415	0.852717
applications	9.98865e-05	2.65321e-10	0.9999	0.964294
myron	0.834058	0.00100465	0.164937	0.265606
dean	0.887454	0.048878	0.063668	0.329617
debate	0.00459184	0.000260476	0.995148	0.411873
mechanism	0.00192293	3.85228e-05	0.998039	0.660163
climate	0.00254738	3.00274e-05	0.997423	0.598286
damaged	0.0110911	4.45733e-05	0.988864	0.216695
syndrome	0.00308897	0.00293305	0.993978	0.384552
summary	0.00246461	5.69953e-05	0.997478	0.60048
interstate	0.00109102	0.000223262	0.998686	0.732438
over-the-counter	3.91493e-05	4.25036e-06	0.999957	0.98072
lackluster	0.00378418	2.80613e-05	0.996188	0.497959
turnover	0.00227728	1.16848e-05	0.997711	0.629115
busiest	0.00370903	0.00101935	0.995272	0.405731
roughly	0.000990077	3.24147e-05	0.998977	0.781898
biggest	0.00123715	7.92562e-05	0.998684	0.736184
trust	0.000842876	0.00017631	0.998981	0.777047
merged	9.56656e-05	1.15873e-07	0.999904	0.965408
announcement	0.00194238	9.06644e-05	0.997967	0.647642
traders	1.43566e-09	1.91694e-06	0.999998	0.996393
takeover	0.000975249	1.20616e-05	0.999013	0.789511
water	0.000703443	0.000153596	0.999143	0.803685
bancorp	9.34968e-06	1.65553e-08	0.999991	0.99305
wilton	0.00460662	0.00445643	0.990937	0.282195
constitution	0.00046997	2.02432e-05	0.99951	0.873673
merger	0.000726113	2.15043e-05	0.999252	0.8269
l.p.	0.000219405	9.57924e-07	0.99978	0.933309
london-based	0.00526201	0.00106833	0.99367	0.314858
4	0.00216365	0.000465897	0.99737	0.574913
third-quarter	0.00010382	4.31852e-07	0.999896	0.962975
pretax	4.04956e-05	1.41661e-06	0.999958	0.981375
mobile	0.0012042	0.000610094	0.998186	0.671143
dan	0.985961	0.00430004	0.00973905	0.591941
one-time	0.00731884	0.000795142	0.991886	0.247455
losses	9.50307e-11	0	1	0.997267
associated	0.00483275	0.000121454	0.995046	0.415836
core	0.00131512	4.10737e-05	0.998644	0.733635
definitive	0.00117753	0.00185307	0.996969	0.594842
jaguar	4.24958e-05	4.9773e-06	0.999953	0.979371
4.4	6.56441e-05	2.51511e-05	0.999909	0.966042
target	0.00365637	0.000215692	0.996128	0.477459
78	0.000707801	0.000252414	0.99904	0.787365
heritage	0.00267232	0.00239696	0.994931	0.427128
media	0.00757483	0.000743352	0.991682	0.242252
swap	0.00025822	0.000751401	0.99899	0.814129
51	0.00144909	1.14355e-05	0.998539	0.723457
rally	0.00255851	8.91784e-05	0.997352	0.585627
restaurant	0.00573988	0.000801991	0.993458	0.308005
operator	0.00174613	0.000198028	0.998056	0.652311
resolve	0.00863724	0.000466169	0.990897	0.230063
sci	0.000488141	0	0.999512	0.876725
fiscal	0.000740294	3.12531e-05	0.999228	0.821989
quarter	0.000692508	1.51333e-05	0.999292	0.834408
sept.	0.00135611	0.00040546	0.998238	0.672847
year-earlier	1.65225e-06	5.94667e-07	0.999998	0.996075
detailed	0.00293154	0.000130234	0.996938	0.545719
cities	0.00399279	0.000313309	0.995694	0.442961
outcry	0.00850359	0.000207624	0.991289	0.256939
organized	0.00361619	3.90492e-05	0.996345	0.507742
protected	0.00464029	0.000390682	0.994969	0.395434
irs	0.00179588	0.00145899	0.996745	0.541758
payment	0.00270264	0.00038825	0.996909	0.532594
document	0.00111591	0.000149209	0.998735	0.740508
failure	0.00295996	0.000197996	0.996842	0.533481
mail	0.00492047	0.000283155	0.994796	0.390879
drug	0.00275374	0.000298534	0.996948	0.538275
gerald	0.950291	0.0175019	0.0322069	0.471564
lefcourt	0.820873	0.00146917	0.177658	0.247461
resolution	0.000454765	9.32008e-06	0.999536	0.879843
requirement	0.0018941	0.00078204	0.997324	0.574225
aba	0.00304805	0.000469881	0.996482	0.495357
grand	0.0037318	0.000619847	0.995648	0.431717
christopher	0.979996	0.00650201	0.0135025	0.568266
confidential	0.000835974	0.000171794	0.998992	0.778881
judicial	0.00432796	0.000542811	0.995129	0.400003
judges	0.0105819	5.80257e-09	0.989418	0.234955
lucrative	0.00339041	1.73699e-05	0.996592	0.529435
raul	0.98735	0.00424366	0.00840645	0.597971
sum	0.00406524	0.000108413	0.995826	0.464467
litigation	0.00250925	0.000514734	0.996976	0.537069
herrington	0.956058	0.0174698	0.0264717	0.48971
cartoonist	0.973135	0.0241127	0.00275243	0.568932
garry	0.984071	0.00880027	0.00712872	0.587532
trudeau	0.994733	4.5098e-06	0.00526231	0.633641
guild	0.00190162	8.23749e-06	0.99809	0.670073
america	0.00177841	0.000665082	0.997557	0.596507
lawsuit	0.000580118	0.000167434	0.999252	0.822874
suit	0.00570013	0.00146397	0.992836	0.276856
k.	0.625988	0.326557	0.0474543	0.361532
year-long	0.00342029	0.000216618	0.996363	0.494579
adopted	0.545334	0.355365	0.0993014	0.297148
activities	0.000225565	1.18372e-06	0.999773	0.931757
care	0.000268617	0.000277604	0.999454	0.867324
limits	4.00881e-05	1.25256e-07	0.99996	0.982098
pregnant	0.0811329	0.917895	0.000972039	1.73721
inquiry	0.00835824	0.000487629	0.991154	0.236146
comments	5.8722e-07	0	0.999999	0.996922
dallas	0.858468	0.0183993	0.123132	0.270608
jack	0.975382	0.0131545	0.0114636	0.555615
hampton	0.884167	0.101903	0.0139307	0.419455
december	0.00736938	0.0010561	0.991575	0.231711
18-year-old	0.584026	0.392002	0.0239721	0.483476
defendant	0.932992	0.0593513	0.007657	0.485727
teenage	0.331848	0.495203	0.172949	0.43913
fairness	0.00152185	0.00248493	0.995993	0.532584
prejudice	0.00670672	0.000919319	0.992374	0.261802
impartial	0.962563	6.42584e-06	0.0374304	0.517486
prostitute	0.358451	0.638439	0.00311022	0.940445
opening	0.00905199	0.000621873	0.990326	0.208302
indictment	0.00796176	0.000643056	0.991395	0.236695
wayne	0.948592	0.0205981	0.0308101	0.468342
specialty	0.000359254	0.000101717	0.999539	0.87749
carbide	5.77551e-05	2.04664e-08	0.999942	0.976574
prosecution	0.00798242	0.000865418	0.991152	0.222629
chicago	0.00661176	0.00122286	0.992165	0.250257
brown	0.6889	0.265433	0.0456673	0.323885
tire	0.000122593	6.77702e-07	0.999877	0.957748
rubber	0.000498872	1.74937e-07	0.999501	0.874564
principle	0.00313689	0.000103544	0.99676	0.53299
inc	0.00256553	1.58367e-05	0.997419	0.599959
1.8	4.5999e-05	2.98409e-06	0.999951	0.97898
feet	3.02647e-06	8.52722e-08	0.999997	0.995683
acres	0.000122527	0.000107162	0.99977	0.931356
leaders	7.62669e-05	1.08055e-05	0.999913	0.967085
statement	0.00294756	0.000197588	0.996855	0.534574
cutthroat	0.000449489	0.000346973	0.999204	0.820447
pricing	0.000317647	9.13189e-05	0.999591	0.888375
equivalent	0.00284795	0.00179859	0.995353	0.43156
penny	0.299253	0.371423	0.329324	0.230427
competitors	5.01508e-07	0	1	0.996968
lottery	0.00258041	0.00077054	0.996649	0.508885
fair	0.00157314	0.000502225	0.997925	0.635508
investigating	0.88193	0.0143317	0.103738	0.31384
yamamoto	0.801985	0.180678	0.0173368	0.382098
contrary	0.00255971	0.000204361	0.997236	0.567715
profits	9.32944e-06	5.54019e-06	0.999985	0.990844
benefits	4.32124e-05	0.000392744	0.999564	0.908571
fire	0.00645358	0.000196367	0.99335	0.328303
tense	0.00281918	0.000261125	0.99692	0.537178
limited	0.00168762	0.000680799	0.997632	0.605276
access	0.00199964	0.000311102	0.997689	0.609156
u.s.-japan	0.00231807	0.000498524	0.997183	0.556508
design	0.00124855	0.000530324	0.998221	0.673219
map	0.00703185	0.00077259	0.992196	0.258635
library	0.00483064	0.000192855	0.994977	0.40636
nagano	0.00464053	8.80853e-05	0.995271	0.431923
federation	0.00308995	0.00019372	0.996716	0.523367
papers	5.2271e-05	7.39579e-06	0.99994	0.975435
atlantic	0.00176542	3.01004e-05	0.998204	0.679986
publications	0.00260729	0.00126356	0.996129	0.475083
community	0.00407272	0.000460296	0.995467	0.423053
cbs	0.00472168	0.000717692	0.994561	0.36397
communications	0.000303189	8.37178e-05	0.999613	0.893068
